Data for 500x500 matrix
id,width,height,value
10981,8,9,6
10982,10,2,2
10983,2,2,5
10984,2,7,8
10985,5,3,10
10986,8,2,10
10987,8,8,4
10988,7,9,4
10989,10,7,9
10990,10,3,10
10991,3,10,7
10992,3,5,9
10993,4,10,8
10994,9,4,4
10995,4,10,1
10996,9,4,4
10997,8,5,1
10998,7,4,7
10999,1,2,1
11000,6,1,7
11001,9,1,3
11002,7,1,8
11003,4,3,3
11004,9,3,9
11005,6,2,3
11006,8,9,8
11007,8,10,2
11008,8,8,8
11009,10,2,8
11010,8,8,8
11011,5,10,6
11012,6,8,4
11013,10,6,8
11014,8,3,3
11015,3,2,7
11016,1,6,9
11017,10,8,2
11018,8,6,3
11019,6,4,2
11020,4,8,3
11021,5,3,8
11022,6,5,1
11023,5,2,8
11024,9,1,3
11025,8,7,7
11026,7,7,3
11027,4,9,1
11028,10,7,8
11029,1,10,4
11030,2,8,1
11031,9,7,2
11032,8,8,10
11033,2,5,6
11034,3,9,3
11035,1,5,10
11036,4,2,3
11037,4,7,3
11038,6,4,10
11039,4,3,8
11040,10,2,10
11041,8,1,2
11042,6,3,2
11043,10,9,1
11044,2,8,10
11045,8,10,5
11046,2,2,3
11047,6,5,5
11048,7,5,8
11049,4,6,4
11050,4,8,7
11051,8,3,1
11052,1,4,4
11053,4,5,4
11054,1,9,5
11055,5,4,4
11056,1,1,10
11057,10,8,6
11058,2,2,1
11059,8,8,6
11060,7,10,7
11061,2,6,2
11062,2,8,9
11063,8,5,4
11064,7,9,7
11065,3,7,8
11066,8,4,4
11067,8,3,2
11068,10,4,5
11069,6,2,2
11070,8,6,2
11071,9,5,4
11072,2,10,9
11073,8,3,8
11074,4,1,6
11075,7,10,6
11076,8,2,1
11077,10,8,2
11078,9,2,10
11079,2,9,5
11080,5,7,5
11081,1,4,1
11082,2,10,10
11083,8,7,10
11084,6,10,7
11085,4,2,9
11086,3,8,4
11087,2,9,9
11088,9,10,1
11089,3,1,3
11090,5,10,5
11091,8,8,1
11092,3,9,1
11093,10,4,4
11094,2,8,4
11095,5,4,7
11096,8,6,5
11097,10,7,8
11098,6,9,5
11099,8,2,5
11100,6,1,5
11101,1,4,1
11102,1,5,5
11103,1,7,9
11104,4,3,1
11105,3,1,3
11106,6,5,7
11107,8,3,7
11108,3,6,2
11109,6,2,9
11110,9,7,9
11111,6,3,6
11112,3,8,7
11113,4,2,10
11114,8,7,10
11115,6,7,9
11116,7,5,6
11117,2,7,10
11118,8,8,8
11119,4,9,8
11120,3,9,3
11121,9,8,1
11122,3,7,2
11123,5,5,9
11124,4,7,5
11125,4,10,6
11126,5,1,7
11127,8,4,4
11128,1,2,5
11129,3,4,8
11130,4,7,4
11131,10,9,5
11132,5,2,1
11133,3,2,8
11134,4,8,10
11135,10,5,8
11136,5,5,5
11137,5,9,6
11138,8,9,8
11139,9,6,7
11140,1,1,6
11141,4,6,5
11142,7,5,8
11143,2,4,4
11144,5,3,7
11145,8,5,7
11146,2,8,9
11147,1,7,9
11148,6,10,2
11149,4,1,9
11150,9,9,6
11151,7,8,6
11152,6,5,5
11153,4,6,4
11154,6,4,10
11155,5,6,5
11156,6,3,1
11157,1,1,5
11158,5,2,4
11159,7,3,9
11160,4,3,1
11161,4,3,9
11162,10,3,3
11163,3,8,2
11164,8,2,1
11165,1,8,10
11166,1,3,1
11167,10,6,10
11168,4,8,2
11169,2,2,8
11170,7,7,5
11171,3,6,7
11172,4,10,4
11173,10,8,4
11174,9,9,2
11175,8,1,9
11176,4,1,6
11177,3,9,3
11178,9,10,10
11179,1,6,6
11180,6,6,6
11181,9,1,8
11182,3,2,9
11183,1,1,7
11184,2,9,6
11185,2,4,5
11186,9,8,5
11187,4,10,4
11188,1,3,6
11189,1,4,9
11190,4,9,4
11191,1,1,4
11192,5,4,3
11193,5,7,8
11194,1,8,2
11195,7,6,8
11196,7,6,3
11197,3,6,8
11198,3,1,6
11199,4,10,7
11200,3,6,3
11201,3,4,8
11202,1,7,5
11203,5,5,1
11204,1,5,6
11205,9,5,7
11206,6,1,7
11207,8,3,4
11208,7,6,1
11209,3,7,6
11210,9,10,8
11211,5,8,6
11212,5,7,10
11213,8,6,8
11214,4,4,8
11215,6,6,10
11216,6,3,4
11217,10,6,8
11218,3,4,4
11219,3,10,7
11220,6,3,8
11221,7,4,4
11222,5,2,10
11223,6,8,3
11224,3,3,5
11225,1,2,10
11226,8,2,5
11227,10,7,2
11228,7,2,2
11229,5,7,2
11230,8,9,9
11231,5,10,1
11232,9,6,4
11233,10,5,7
11234,6,7,3
11235,7,3,7
11236,1,8,4
11237,4,5,6
11238,1,5,4
11239,10,7,8
11240,2,4,5
11241,7,8,1
11242,7,10,1
11243,8,6,5
11244,9,9,5
11245,2,5,1
11246,2,6,1
11247,3,9,1
11248,3,8,5
11249,7,7,5
11250,7,8,7
11251,7,3,9
11252,7,6,2
11253,7,6,8
11254,8,4,8
11255,5,6,8
11256,7,8,7
11257,10,4,9
11258,10,4,8
11259,3,9,7
11260,2,3,9
11261,6,8,9
11262,3,8,9
11263,1,4,5
11264,3,4,2
11265,10,5,4
11266,4,6,6
11267,8,10,5
11268,10,1,2
11269,5,4,1
11270,9,4,4
11271,4,6,4
11272,8,3,2
11273,1,7,7
11274,1,9,8
11275,5,10,10
11276,8,8,10
11277,2,3,2
11278,1,9,5
11279,7,1,3
11280,5,8,10
11281,1,8,9
11282,2,1,2
11283,1,6,7
11284,3,5,7
11285,9,9,10
11286,3,2,5
11287,1,8,8
11288,2,7,10
11289,3,3,8
11290,7,4,4
11291,6,5,8
11292,3,4,2
11293,1,1,4
11294,5,4,6
11295,9,7,2
11296,10,6,7
11297,1,8,5
11298,8,7,7
11299,10,10,1
11300,10,8,5
11301,10,4,1
11302,5,7,7
11303,9,4,1
11304,2,10,1
11305,10,1,1
11306,1,3,6
11307,2,4,8
11308,1,6,2
11309,5,10,1
11310,8,1,8
11311,1,5,6
11312,5,10,6
11313,10,4,10
11314,3,5,9
11315,10,7,3
11316,7,3,10
11317,1,1,4
11318,3,4,9
11319,6,7,6
11320,5,5,4
11321,8,4,9
11322,4,2,3
11323,4,10,9
11324,2,8,5
11325,1,9,5
11326,5,2,10
11327,5,2,3
11328,4,6,2
11329,9,6,3
11330,1,7,4
11331,2,10,3
11332,5,9,10
11333,7,4,1
11334,6,4,6
11335,4,5,3
11336,3,3,5
11337,6,7,4
11338,9,6,4
11339,8,2,6
11340,5,10,2
11341,6,10,9
11342,5,9,8
11343,1,5,2
11344,3,7,5
11345,8,1,6
11346,4,1,4
11347,4,9,1
11348,9,6,9
11349,5,5,8
11350,1,5,10
11351,10,2,7
11352,1,5,2
11353,7,3,4
11354,6,2,8
11355,8,7,8
11356,4,9,4
11357,10,3,3
11358,7,2,2
11359,5,1,7
11360,8,7,10
11361,3,2,6
11362,4,5,1
11363,1,6,2
11364,7,5,9
11365,4,9,3
11366,6,5,2
11367,10,4,5
11368,10,5,6
11369,3,3,5
11370,2,2,2
11371,6,9,10
11372,8,6,7
11373,9,8,9
11374,9,2,8
11375,9,3,2
11376,1,7,9
11377,2,1,3
11378,5,5,8
11379,6,4,2
11380,2,10,7
11381,7,10,1
11382,1,1,8
11383,3,7,5
11384,1,10,4
11385,10,4,1
11386,6,2,3
11387,10,2,2
11388,7,2,1
11389,7,3,9
11390,4,3,3
11391,8,2,4
11392,4,8,6
11393,8,7,4
11394,2,6,3
11395,7,9,9
11396,6,8,3
11397,2,8,5
11398,8,7,10
11399,3,3,7
11400,8,2,6
11401,2,1,3
11402,4,4,3
11403,10,2,4
11404,5,1,6
11405,7,1,8
11406,8,5,7
11407,3,2,8
11408,8,2,1
11409,7,5,3
11410,9,8,3
11411,1,7,8
11412,7,9,4
11413,2,2,4
11414,1,7,6
11415,1,8,4
11416,2,2,1
11417,1,9,1
11418,8,3,8
11419,3,7,10
11420,3,10,1
11421,4,3,3
11422,2,8,9
11423,7,9,7
11424,7,9,9
11425,9,5,10
11426,9,10,2
11427,7,1,7
11428,3,10,1
11429,4,4,2
11430,4,1,3
11431,9,7,4
11432,6,8,10
11433,7,2,4
11434,10,3,4
11435,8,10,2
11436,7,6,2
11437,7,9,4
11438,8,10,8
11439,3,3,6
11440,1,10,3
11441,4,9,5
11442,6,5,2
11443,1,8,5
11444,2,3,9
11445,1,9,3
11446,7,2,2
11447,1,1,4
11448,5,9,1
11449,3,3,3
11450,4,8,5
11451,5,1,6
11452,3,3,2
11453,9,9,9
11454,1,10,3
11455,9,6,5
11456,5,10,7
11457,2,2,7
11458,2,6,6
11459,2,7,7
11460,6,10,4
11461,10,3,10
11462,3,9,6
11463,6,4,2
11464,2,9,9
11465,10,2,10
11466,9,4,7
11467,6,4,4
11468,8,10,4
11469,2,7,10
11470,5,5,1
11471,10,3,2
11472,9,1,5
11473,10,3,6
11474,2,6,5
11475,2,5,6
11476,6,2,8
11477,9,6,1
11478,9,7,1
11479,8,8,1
11480,2,5,8
11481,1,6,8
11482,8,1,8
11483,9,6,3
11484,1,7,4
11485,9,2,8
11486,1,1,6
11487,10,5,10
11488,1,8,5
11489,10,6,7
11490,6,4,10
11491,7,6,7
11492,10,1,8
11493,2,7,2
11494,2,4,8
11495,2,5,10
11496,5,2,8
11497,4,4,5
11498,2,2,4
11499,10,10,7
11500,6,8,10
11501,6,2,8
11502,7,7,10
11503,5,4,7
11504,3,9,2
11505,1,3,6
11506,7,9,9
11507,2,1,1
11508,8,1,10
11509,3,9,10
11510,5,3,5
11511,7,10,3
11512,9,9,9
11513,6,7,10
11514,1,3,1
11515,9,4,5
11516,6,10,3
11517,2,10,1
11518,3,7,2
11519,4,3,1
11520,4,3,3
11521,7,5,2
11522,2,9,1
11523,6,4,4
11524,6,4,2
11525,9,2,10
11526,2,5,1
11527,1,3,4
11528,5,5,7
11529,7,2,2
11530,8,7,2
11531,1,6,8
11532,9,9,10
11533,1,2,4
11534,6,9,3
11535,8,7,10
11536,9,10,4
11537,9,3,4
11538,2,7,1
11539,4,2,4
11540,9,8,8
11541,5,5,5
11542,7,9,5
11543,1,7,2
11544,2,8,9
11545,3,2,10
11546,3,4,2
11547,6,1,1
11548,3,2,9
11549,1,2,8
11550,10,6,8
11551,4,3,6
11552,8,9,2
11553,1,8,1
11554,1,8,7
11555,1,3,10
11556,1,3,7
11557,9,2,6
11558,8,7,5
11559,5,3,1
11560,10,10,2
11561,9,6,8
11562,6,9,9
11563,3,6,9
11564,1,3,5
11565,6,3,6
11566,2,2,5
11567,7,4,6
11568,10,5,7
11569,6,4,10
11570,2,4,8
11571,8,10,9
11572,1,4,7
11573,5,1,4
11574,4,8,2
11575,7,2,5
11576,10,2,4
11577,9,3,1
11578,5,2,2
11579,7,3,10
11580,5,6,4
11581,5,6,4
11582,4,5,10
11583,1,9,4
11584,1,8,1
11585,5,10,2
11586,4,8,9
11587,3,5,1
11588,3,10,6
11589,10,7,4
11590,3,5,4
11591,8,1,10
11592,2,8,7
11593,7,6,3
11594,6,9,7
11595,3,8,5
11596,5,2,4
11597,2,8,7
11598,8,10,3
11599,1,5,6
11600,2,2,1
11601,9,2,10
11602,5,5,8
11603,6,8,2
11604,7,2,3
11605,7,3,3
11606,2,1,3
11607,10,10,8
11608,1,10,4
11609,9,7,10
11610,3,3,5
11611,6,10,9
11612,8,1,1
11613,7,7,6
11614,6,1,1
11615,6,5,9
11616,3,3,7
11617,10,6,2
11618,7,2,6
11619,7,4,5
11620,1,6,9
11621,3,10,3
11622,3,10,4
11623,9,8,9
11624,9,1,7
11625,9,1,9
11626,5,2,9
11627,5,8,6
11628,4,6,4
11629,3,1,3
11630,10,4,9
11631,1,5,5
11632,5,2,5
11633,10,1,4
11634,6,7,10
11635,6,4,7
11636,5,2,4
11637,6,10,9
11638,5,6,8
11639,9,10,1
11640,9,4,3
11641,6,8,1
11642,1,4,4
11643,6,9,4
11644,1,7,4
11645,2,10,7
11646,4,2,3
11647,2,8,6
11648,5,5,1
11649,10,7,1
11650,5,8,8
11651,6,1,1
11652,2,5,2
11653,9,7,6
11654,1,1,6
11655,9,2,9
11656,10,8,10
11657,4,3,10
11658,2,6,2
11659,7,5,8
11660,7,8,5
11661,3,4,2
11662,10,7,5
11663,10,7,8
11664,2,7,5
11665,1,7,3
11666,4,2,9
11667,3,4,9
11668,2,7,4
11669,5,8,7
11670,3,9,1
11671,4,5,7
11672,8,6,3
11673,3,2,7
11674,6,8,9
11675,1,6,8
11676,2,10,5
11677,1,8,1
11678,4,3,6
11679,2,6,5
11680,9,9,2
11681,3,2,1
11682,8,4,2
11683,9,6,8
11684,9,6,3
11685,8,4,8
11686,8,8,1
11687,8,5,6
11688,4,1,7
11689,7,9,3
11690,3,7,4
11691,5,1,6
11692,10,6,8
11693,10,3,8
11694,5,3,5
11695,6,9,7
11696,6,5,7
11697,10,4,4
11698,9,10,6
11699,9,5,3
11700,6,9,10
11701,8,2,1
11702,6,6,5
11703,9,2,3
11704,5,1,9
11705,7,2,6
11706,8,1,8
11707,7,9,4
11708,3,3,10
11709,4,10,7
11710,10,6,1
11711,7,7,7
11712,3,2,5
11713,5,8,5
11714,5,2,7
11715,8,6,4
11716,5,8,5
11717,6,8,8
11718,2,7,8
11719,10,6,7
11720,4,8,8
11721,8,5,8
11722,6,3,2
11723,2,7,6
11724,8,4,5
11725,9,5,3
11726,3,2,5
11727,3,9,7
11728,3,4,10
11729,4,5,6
11730,7,9,7
11731,4,10,4
11732,5,4,5
11733,5,4,3
11734,5,4,10
11735,2,10,1
11736,1,3,8
11737,10,8,8
11738,6,4,4
11739,3,8,6
11740,6,9,3
11741,6,5,1
11742,5,8,10
11743,7,1,2
11744,2,8,6
11745,2,5,10
11746,5,9,2
11747,10,4,9
11748,4,8,9
11749,3,6,1
11750,1,3,1
11751,10,7,7
11752,6,8,5
11753,1,9,3
11754,3,8,7
11755,1,8,3
11756,2,7,3
11757,7,10,8
11758,8,5,3
11759,4,3,6
11760,5,4,8
11761,9,7,3
11762,8,5,1
11763,10,3,2
11764,3,2,4
11765,9,5,4
11766,1,1,5
11767,8,7,9
11768,10,2,8
11769,2,3,8
11770,5,3,1
11771,1,3,7
11772,2,7,3
11773,8,7,9
11774,1,8,4
11775,4,9,1
11776,8,7,5
11777,10,9,1
11778,1,1,2
11779,1,6,6
11780,1,2,10
11781,4,7,10
11782,7,3,5
11783,8,8,2
11784,8,6,10
11785,6,5,6
11786,4,2,7
11787,10,10,1
11788,4,10,2
11789,3,4,6
11790,10,7,2
11791,1,8,6
11792,10,2,5
11793,6,3,2
11794,4,9,5
11795,4,5,8
11796,4,9,10
11797,9,6,7
11798,8,1,10
11799,1,5,2
11800,2,3,10
11801,9,7,6
11802,2,4,9
11803,7,7,10
11804,8,1,6
11805,7,8,10
11806,2,6,7
11807,2,5,3
11808,2,1,2
11809,5,4,6
11810,8,9,5
11811,5,2,10
11812,10,3,10
11813,8,10,4
11814,3,6,3
11815,5,8,5
11816,5,1,3
11817,5,3,10
11818,2,5,6
11819,10,3,1
11820,9,8,4
11821,2,4,2
11822,3,10,10
11823,2,2,2
11824,10,9,5
11825,4,5,6
11826,4,2,3
11827,1,7,8
11828,4,3,6
11829,10,9,4
11830,8,7,10
11831,7,9,4
11832,3,7,9
11833,7,4,7
11834,6,7,8
11835,4,4,8
11836,9,7,4
11837,6,1,4
11838,8,9,1
11839,9,1,2
11840,10,2,3
11841,2,9,2
11842,3,7,4
11843,8,3,5
11844,8,5,6
11845,8,7,9
11846,7,5,10
11847,9,10,8
11848,9,6,8
11849,4,7,6
11850,6,10,8
11851,6,5,7
11852,9,8,1
11853,9,4,9
11854,6,7,8
11855,5,4,7
11856,8,6,7
11857,3,7,8
11858,4,6,3
11859,6,10,1
11860,10,1,6
11861,4,1,7
11862,8,8,1
11863,7,7,4
11864,8,7,7
11865,2,4,9
11866,2,10,9
11867,5,1,1
11868,3,5,1
11869,7,8,6
11870,6,8,3
11871,2,7,8
11872,9,2,10
11873,2,3,8
11874,7,5,9
11875,10,7,8
11876,4,9,4
11877,6,1,2
11878,2,5,8
11879,2,4,8
11880,8,6,5
11881,1,3,5
11882,1,7,8
11883,4,3,6
11884,10,6,1
11885,2,9,8
11886,8,8,5
11887,10,6,1
11888,7,1,9
11889,9,3,7
11890,4,3,9
11891,10,10,1
11892,5,6,5
11893,9,3,1
11894,2,4,7
11895,1,3,8
11896,4,9,7
11897,10,1,9
11898,7,10,8
11899,6,3,2
11900,10,10,3
11901,8,6,7
11902,2,4,8
11903,7,5,5
11904,4,1,9
11905,8,6,8
11906,3,10,8
11907,5,5,9
11908,6,6,9
11909,10,5,4
11910,4,4,5
11911,1,6,4
11912,9,4,4
11913,10,10,5
11914,5,10,8
11915,2,7,6
11916,6,3,6
11917,8,10,3
11918,3,6,3
11919,8,9,10
11920,1,4,1
11921,8,8,9
11922,10,2,10
11923,10,7,6
11924,6,9,6
11925,9,8,2
11926,4,1,3
11927,5,2,10
11928,5,6,1
11929,2,9,8
11930,9,10,10
11931,10,7,8
11932,5,5,2
11933,3,10,1
11934,8,1,7
11935,3,8,7
11936,1,8,7
11937,10,3,3
11938,2,7,1
11939,9,7,4
11940,1,4,8
11941,9,1,1
11942,8,3,5
11943,8,4,10
11944,9,5,3
11945,7,8,9
11946,2,5,9
11947,2,7,1
11948,10,4,5
11949,2,7,4
11950,4,5,4
11951,2,9,9
11952,10,5,7
11953,2,9,3
11954,10,6,1
11955,5,2,6
11956,8,1,3
11957,4,4,7
11958,8,6,9
11959,2,9,3
11960,3,8,2
11961,4,9,4
11962,6,3,1
11963,2,3,8
11964,6,10,4
11965,1,8,8
11966,6,6,8
11967,5,3,3
11968,2,6,4
11969,3,9,4
11970,3,10,5
11971,2,3,7
11972,9,9,5
11973,5,1,10
11974,7,8,10
11975,1,5,3
11976,3,9,9
11977,2,6,6
11978,3,6,7
11979,8,1,8
11980,1,2,2
11981,7,3,1
11982,5,9,8
11983,1,5,3
11984,4,4,1
11985,6,10,3
11986,5,7,5
11987,1,8,1
11988,1,9,1
11989,4,4,4
11990,6,7,6
11991,1,8,1
11992,6,1,1
11993,9,5,7
11994,4,2,6
11995,10,2,9
11996,6,10,10
11997,6,3,9
11998,8,9,5
11999,4,4,9
12000,6,10,1
12001,2,2,6
12002,8,3,3
12003,9,7,9
12004,7,7,9
12005,7,10,8
12006,5,7,2
12007,1,2,5
12008,3,3,5
12009,1,1,10
12010,7,5,1
12011,10,6,6
12012,7,1,1
12013,9,4,2
12014,7,9,5
12015,10,4,7
12016,2,4,5
12017,6,4,10
12018,7,5,5
12019,8,7,9
12020,3,5,4
12021,2,4,9
12022,4,9,10
12023,10,7,8
12024,8,9,7
12025,6,9,2
12026,5,1,5
12027,6,6,4
12028,9,1,7
12029,5,7,6
12030,6,9,2
12031,3,10,6
12032,3,2,4
12033,8,5,10
12034,1,4,10
12035,10,6,5
12036,10,10,9
12037,2,8,5
12038,5,5,3
12039,7,4,6
12040,5,9,5
12041,3,8,6
12042,2,7,10
12043,6,3,5
12044,8,4,5
12045,9,7,7
12046,1,9,9
12047,7,4,4
12048,9,5,2
12049,3,5,7
12050,3,3,4
12051,7,3,4
12052,5,3,2
12053,7,4,6
12054,3,8,8
12055,10,6,2
12056,3,9,5
12057,10,5,8
12058,6,4,1
12059,8,7,9
12060,8,6,4
12061,2,8,8
12062,8,9,2
12063,5,5,7
12064,8,7,5
12065,3,1,5
12066,1,4,8
12067,2,7,1
12068,3,9,8
12069,1,8,7
12070,4,7,10
12071,5,8,10
12072,4,8,10
12073,3,10,3
12074,1,9,8
12075,4,6,10
12076,3,8,2
12077,2,6,6
12078,10,3,2
12079,9,8,9
12080,6,1,4
12081,3,4,10
12082,1,2,2
12083,6,8,7
12084,3,9,8
12085,9,7,1
12086,5,4,8
12087,3,6,7
12088,3,6,7
12089,3,8,2
12090,7,3,1
12091,8,7,4
12092,8,1,3
12093,9,3,3
12094,5,5,9
12095,5,10,3
12096,6,8,2
12097,9,4,7
12098,9,8,1
12099,5,7,2
12100,9,7,1
12101,10,10,5
12102,7,1,8
12103,2,7,9
12104,2,9,9
12105,6,1,10
12106,1,3,2
12107,3,5,10
12108,9,9,10
12109,4,2,5
12110,9,5,9
12111,9,7,1
12112,2,5,4
12113,6,3,9
12114,5,2,3
12115,3,4,3
12116,8,2,3
12117,1,6,9
12118,7,6,1
12119,8,4,3
12120,6,7,1
12121,10,7,1
12122,9,7,5
12123,10,7,4
12124,6,3,2
12125,6,8,2
12126,1,4,7
12127,1,3,9
12128,8,8,2
12129,9,7,7
12130,8,2,1
12131,4,4,9
12132,9,8,10
12133,2,2,7
12134,10,8,5
12135,2,4,10
12136,9,2,9
12137,9,3,6
12138,4,3,6
12139,7,7,10
12140,10,4,2
12141,9,2,6
12142,2,2,4
12143,7,9,10
12144,8,7,2
12145,8,9,1
12146,9,2,1
12147,5,2,3
12148,10,10,5
12149,6,1,2
12150,5,9,8
12151,7,10,8
12152,8,2,3
12153,10,6,8
12154,5,9,1
12155,1,9,4
12156,7,2,6
12157,7,6,3
12158,3,4,8
12159,4,5,3
12160,9,8,2
12161,3,7,7
12162,4,1,9
12163,3,3,5
12164,4,8,5
12165,6,5,8
12166,1,1,3
12167,6,9,5
12168,4,3,3
12169,10,10,1
12170,8,10,9
12171,10,6,7
12172,1,4,7
12173,3,6,10
12174,9,4,5
12175,10,1,8
12176,6,2,4
12177,3,5,9
12178,9,6,2
12179,3,3,3
12180,10,10,1
12181,4,5,2
12182,4,5,5
12183,5,9,10
12184,3,1,1
12185,8,3,9
12186,7,5,5
12187,6,8,4
12188,8,2,4
12189,10,3,4
12190,3,9,8
12191,5,5,1
12192,1,2,6
12193,1,9,7
12194,3,5,9
12195,6,3,1
12196,3,3,9
12197,7,5,6
12198,5,5,3
12199,10,9,8
12200,7,5,9
12201,1,3,3
12202,4,7,6
12203,4,3,2
12204,10,2,7
12205,1,9,1
12206,7,1,9
12207,7,6,3
12208,9,10,7
12209,4,8,2
12210,4,1,10
12211,8,6,5
12212,5,10,2
12213,5,7,3
12214,6,4,8
12215,6,8,7
12216,1,3,5
12217,3,9,10
12218,8,8,3
12219,6,6,6
12220,8,4,6
12221,2,10,1
12222,3,4,9
12223,3,6,7
12224,8,4,9
12225,10,5,10
12226,5,6,4
12227,5,10,8
12228,4,5,6
12229,6,2,9
12230,5,8,1
12231,4,3,6
12232,3,9,3
12233,9,5,9
12234,5,10,10
12235,1,5,8
12236,3,4,2
12237,10,9,5
12238,7,1,8
12239,4,4,10
12240,1,9,10
12241,10,8,1
12242,10,6,3
12243,8,3,1
12244,5,7,5
12245,5,3,6
12246,2,5,7
12247,2,3,3
12248,6,4,7
12249,7,10,5
12250,9,5,8
12251,4,8,2
12252,4,8,2
12253,2,3,7
12254,8,3,9
12255,6,4,4
12256,2,10,5
12257,6,3,5
12258,10,3,8
12259,10,9,1
12260,9,1,4
12261,7,1,6
12262,2,7,8
12263,8,3,4
12264,4,5,7
12265,4,2,5
12266,3,6,3
12267,8,10,6
12268,4,9,4
12269,1,6,10
12270,5,3,6
12271,5,10,9
12272,6,10,1
12273,9,9,5
12274,1,4,5
12275,5,9,2
12276,6,6,9
12277,1,8,1
12278,3,4,10
12279,7,5,9
12280,1,8,5
12281,4,10,7
12282,4,6,5
12283,6,6,3
12284,6,6,6
12285,2,1,4
12286,6,1,1
12287,1,8,6
12288,4,5,10
12289,10,3,5
12290,9,9,5
12291,5,7,9
12292,2,9,2
12293,3,2,10
12294,7,4,5
12295,7,2,1
12296,6,4,5
12297,6,10,8
12298,4,5,8
12299,2,3,2
12300,10,7,6
12301,9,1,5
12302,6,6,1
12303,1,9,2
12304,2,1,3
12305,9,2,7
12306,10,5,6
12307,10,5,10
12308,7,2,1
12309,6,7,3
12310,8,2,6
12311,2,5,10
12312,9,6,6
12313,3,5,4
12314,1,1,10
12315,10,7,2
12316,5,2,9
12317,7,9,4
12318,1,8,8
12319,5,4,3
12320,2,3,10
12321,5,10,1
12322,1,4,9
12323,1,8,2
12324,10,5,10
12325,3,6,5
12326,1,8,2
12327,6,7,7
12328,7,8,3
12329,3,7,10
12330,3,9,6
12331,4,1,5
12332,1,3,4
12333,9,9,4
12334,7,6,2
12335,10,7,10
12336,4,8,1
12337,5,6,2
12338,4,6,6
12339,8,5,3
12340,10,8,5
12341,4,4,7
12342,1,4,1
12343,5,7,9
12344,3,2,2
12345,5,2,9
12346,5,3,8
12347,9,1,9
12348,5,6,7
12349,4,8,3
12350,1,10,5
12351,5,8,4
12352,6,3,3
12353,4,1,7
12354,1,8,4
12355,6,1,7
12356,7,3,8
12357,1,5,3
12358,7,4,4
12359,1,7,10
12360,4,2,9
12361,4,10,9
12362,8,7,9
12363,10,8,6
12364,4,6,2
12365,1,1,4
12366,10,6,4
12367,9,7,10
12368,1,3,4
12369,4,5,10
12370,4,6,5
12371,4,4,1
12372,10,2,2
12373,7,1,1
12374,3,4,1
12375,7,2,3
12376,8,5,2
12377,8,10,7
12378,6,9,7
12379,8,9,9
12380,2,10,7
12381,10,10,4
12382,6,2,3
12383,2,1,10
12384,9,1,1
12385,3,8,7
12386,3,5,2
12387,6,8,8
12388,8,10,1
12389,6,5,10
12390,10,2,2
12391,8,1,7
12392,8,6,10
12393,8,1,6
12394,4,6,6
12395,3,9,5
12396,10,5,1
12397,2,8,3
12398,10,5,6
12399,9,9,7
12400,5,4,2
12401,3,10,3
12402,5,6,5
12403,7,2,1
12404,2,10,5
12405,2,8,4
12406,10,1,2
12407,9,2,7
12408,10,2,9
12409,3,2,6
12410,7,7,6
12411,8,5,9
12412,9,6,10
12413,4,10,7
12414,10,3,5
12415,4,9,7
12416,2,6,4
12417,6,8,5
