Data for 1000x1000 matrix
id,width,height,value
45922,4,1,8
45923,5,1,9
45924,1,10,5
45925,5,8,10
45926,2,9,5
45927,5,5,5
45928,5,7,7
45929,2,7,2
45930,1,8,1
45931,3,4,1
45932,7,8,5
45933,6,9,7
45934,6,3,10
45935,9,2,10
45936,8,10,9
45937,1,8,4
45938,9,1,8
45939,2,2,8
45940,6,7,8
45941,8,5,3
45942,8,3,3
45943,2,1,5
45944,8,3,7
45945,1,5,4
45946,5,4,3
45947,4,7,4
45948,8,7,2
45949,3,10,8
45950,7,1,3
45951,10,8,9
45952,7,3,2
45953,2,7,9
45954,9,4,7
45955,10,4,10
45956,9,7,1
45957,1,1,4
45958,5,3,6
45959,8,2,8
45960,8,7,9
45961,7,1,2
45962,1,4,4
45963,7,9,2
45964,5,8,3
45965,1,7,1
45966,3,10,8
45967,7,2,1
45968,1,2,9
45969,10,5,4
45970,9,3,9
45971,8,4,1
45972,9,8,3
45973,4,6,8
45974,10,3,10
45975,10,4,5
45976,4,5,9
45977,4,10,5
45978,6,5,4
45979,4,10,10
45980,6,10,9
45981,5,9,3
45982,8,8,10
45983,1,8,2
45984,10,5,6
45985,8,3,3
45986,10,3,5
45987,9,1,10
45988,10,6,7
45989,3,2,5
45990,2,4,6
45991,3,6,8
45992,10,5,1
45993,10,4,4
45994,1,7,5
45995,10,3,6
45996,2,9,8
45997,3,2,7
45998,10,5,9
45999,10,2,8
46000,10,4,8
46001,9,10,7
46002,2,1,9
46003,7,3,10
46004,4,6,6
46005,10,9,8
46006,5,6,10
46007,10,9,10
46008,8,1,10
46009,9,1,6
46010,6,9,2
46011,10,10,5
46012,1,7,9
46013,5,9,9
46014,1,4,1
46015,8,3,7
46016,4,3,6
46017,6,6,2
46018,10,10,8
46019,4,7,5
46020,6,9,8
46021,7,2,1
46022,9,6,3
46023,1,4,2
46024,9,8,5
46025,8,4,9
46026,9,4,6
46027,4,3,10
46028,4,2,4
46029,6,8,1
46030,5,9,5
46031,3,6,4
46032,2,8,5
46033,9,6,8
46034,6,3,6
46035,1,10,8
46036,4,6,6
46037,3,6,2
46038,1,2,2
46039,6,8,7
46040,4,2,10
46041,6,8,4
46042,2,1,2
46043,2,4,5
46044,3,4,4
46045,5,2,9
46046,9,2,2
46047,4,3,8
46048,7,3,2
46049,9,4,3
46050,8,3,2
46051,6,10,5
46052,2,4,4
46053,6,4,9
46054,2,8,10
46055,10,7,5
46056,2,10,2
46057,5,4,7
46058,8,9,2
46059,7,1,4
46060,6,7,4
46061,8,5,3
46062,9,2,4
46063,7,8,7
46064,3,6,9
46065,9,2,3
46066,9,4,2
46067,3,4,4
46068,1,5,5
46069,7,8,2
46070,7,5,7
46071,7,2,4
46072,5,2,10
46073,5,5,1
46074,8,9,8
46075,1,4,8
46076,1,4,5
46077,3,2,1
46078,2,10,1
46079,1,9,4
46080,4,4,4
46081,6,3,4
46082,7,2,9
46083,4,3,6
46084,2,4,1
46085,4,4,8
46086,6,1,10
46087,3,8,5
46088,1,10,7
46089,6,6,8
46090,9,1,2
46091,9,6,3
46092,3,7,4
46093,9,4,3
46094,6,1,9
46095,2,4,1
46096,7,6,7
46097,5,6,6
46098,10,4,2
46099,9,10,8
46100,5,3,7
46101,7,2,7
46102,1,1,3
46103,1,5,5
46104,9,9,8
46105,3,1,3
46106,4,8,10
46107,1,8,2
46108,3,9,2
46109,6,4,7
46110,2,4,5
46111,8,7,2
46112,3,8,6
46113,5,1,3
46114,6,4,10
46115,7,9,2
46116,6,5,1
46117,2,1,7
46118,7,9,5
46119,5,2,7
46120,4,5,4
46121,9,5,2
46122,5,6,8
46123,1,9,2
46124,3,3,5
46125,4,5,6
46126,3,1,7
46127,4,7,6
46128,7,2,3
46129,3,10,6
46130,4,9,10
46131,7,3,5
46132,9,8,8
46133,9,4,3
46134,2,9,4
46135,10,2,1
46136,10,2,10
46137,8,6,7
46138,10,3,7
46139,6,1,5
46140,6,2,4
46141,5,5,10
46142,1,6,9
46143,4,8,1
46144,5,8,7
46145,7,1,5
46146,9,4,10
46147,10,1,2
46148,3,7,6
46149,3,2,3
46150,7,1,5
46151,4,2,7
46152,7,4,10
46153,8,6,6
46154,4,2,1
46155,8,3,6
46156,5,2,7
46157,5,9,6
46158,6,10,8
46159,8,9,6
46160,5,8,6
46161,2,9,2
46162,2,4,6
46163,4,5,8
46164,7,3,4
46165,1,10,4
46166,4,4,10
46167,9,1,3
46168,4,9,8
46169,3,1,6
46170,4,7,4
46171,6,3,10
46172,3,5,4
46173,7,9,8
46174,3,3,2
46175,3,8,6
46176,8,4,5
46177,5,2,5
46178,7,10,10
46179,1,7,10
46180,7,5,1
46181,8,7,7
46182,1,9,4
46183,9,7,9
46184,8,2,5
46185,9,10,4
46186,2,9,2
46187,7,6,4
46188,3,7,2
46189,9,10,10
46190,10,6,8
46191,2,4,8
46192,3,9,1
46193,9,10,5
46194,5,7,2
46195,5,7,1
46196,2,1,2
46197,10,1,4
46198,4,6,7
46199,5,8,7
46200,9,1,5
46201,2,6,3
46202,9,2,9
46203,10,2,8
46204,3,1,2
46205,10,9,8
46206,9,6,6
46207,6,2,5
46208,10,1,4
46209,9,1,4
46210,2,7,9
46211,5,7,9
46212,9,6,3
46213,5,3,2
46214,8,6,9
46215,9,3,3
46216,9,6,6
46217,10,3,2
46218,9,1,6
46219,1,8,2
46220,1,10,8
46221,7,10,2
46222,9,7,9
46223,4,4,3
46224,7,6,9
46225,6,9,8
46226,7,2,8
46227,3,3,10
46228,5,3,8
46229,2,8,6
46230,5,3,1
46231,6,9,6
46232,10,8,8
46233,3,3,6
46234,4,10,4
46235,4,5,8
46236,5,3,9
46237,5,5,2
46238,1,1,7
46239,8,9,3
46240,8,8,3
46241,2,4,7
46242,6,6,3
46243,4,5,2
46244,7,2,2
46245,7,1,7
46246,9,6,8
46247,5,3,2
46248,2,3,1
46249,2,6,9
46250,3,7,10
46251,7,2,5
46252,2,8,10
46253,4,3,4
46254,4,3,7
46255,3,8,2
46256,10,7,7
46257,6,4,1
46258,9,8,10
46259,8,4,7
46260,1,10,9
46261,7,3,7
46262,6,8,4
46263,1,10,7
46264,6,2,5
46265,8,1,2
46266,9,3,5
46267,10,8,8
46268,3,4,9
46269,8,1,2
46270,8,8,2
46271,2,1,1
46272,1,2,10
46273,9,3,10
46274,3,8,3
46275,10,2,3
46276,7,4,5
46277,7,3,7
46278,10,6,2
46279,7,9,1
46280,6,3,4
46281,3,7,4
46282,4,8,10
46283,4,9,2
46284,2,3,6
46285,1,7,7
46286,7,6,1
46287,3,2,4
46288,1,4,9
46289,2,9,2
46290,1,6,9
46291,2,10,7
46292,4,1,2
46293,5,5,1
46294,4,1,9
46295,4,10,6
46296,3,8,1
46297,9,9,9
46298,6,2,10
46299,5,8,10
46300,8,6,6
46301,4,6,1
46302,6,6,1
46303,1,9,10
46304,8,7,2
46305,3,7,6
46306,4,8,6
46307,3,5,5
46308,2,9,1
46309,7,9,3
46310,1,4,2
46311,5,1,8
46312,10,4,8
46313,10,4,7
46314,5,7,2
46315,6,8,1
46316,1,1,4
46317,4,9,7
46318,9,6,8
46319,2,5,9
46320,10,9,8
46321,8,3,6
46322,8,6,5
46323,1,10,4
46324,2,4,8
46325,5,4,6
46326,10,6,2
46327,7,4,4
46328,2,3,10
46329,4,7,10
46330,6,6,1
46331,10,4,5
46332,3,9,2
46333,7,7,5
46334,2,6,8
46335,5,3,8
46336,10,2,8
46337,7,5,1
46338,4,7,10
46339,3,5,6
46340,6,3,10
46341,6,4,9
46342,3,6,9
46343,7,1,6
46344,2,4,10
46345,8,5,8
46346,3,6,2
46347,10,6,1
46348,5,8,8
46349,8,1,4
46350,8,10,9
46351,7,1,7
46352,8,5,2
46353,8,10,3
46354,1,1,9
46355,7,3,6
46356,2,5,8
46357,4,3,1
46358,1,4,10
46359,7,3,3
46360,3,3,7
46361,2,4,2
46362,7,6,6
46363,2,1,4
46364,7,6,4
46365,7,10,8
46366,5,2,1
46367,10,7,2
46368,10,4,10
46369,8,8,8
46370,9,1,2
46371,10,3,4
46372,4,5,7
46373,1,1,7
46374,8,3,8
46375,7,5,2
46376,10,3,5
46377,3,3,9
46378,10,3,5
46379,6,10,7
46380,10,7,5
46381,10,9,4
46382,5,3,8
46383,4,4,8
46384,10,1,7
46385,5,2,10
46386,4,7,4
46387,10,5,8
46388,8,6,5
46389,7,8,6
46390,5,9,3
46391,3,1,2
46392,1,1,3
46393,5,3,4
46394,8,7,3
46395,4,4,7
46396,10,10,6
46397,3,9,4
46398,7,5,6
46399,7,4,3
46400,6,5,2
46401,2,10,7
46402,9,6,8
46403,3,7,9
46404,8,8,2
46405,5,3,10
46406,7,3,3
46407,3,5,8
46408,2,3,1
46409,9,3,5
46410,3,8,8
46411,3,9,8
46412,9,9,3
46413,7,1,9
46414,9,5,2
46415,4,9,10
46416,4,2,10
46417,4,10,5
46418,9,5,8
46419,9,6,7
46420,7,9,4
46421,3,6,6
46422,1,4,3
46423,9,10,8
46424,4,5,4
46425,7,9,8
46426,2,9,2
46427,8,5,4
46428,10,6,1
46429,9,8,6
46430,8,8,2
46431,5,1,9
46432,8,6,8
46433,2,10,9
46434,9,10,7
46435,5,7,3
46436,7,1,8
46437,1,7,8
46438,3,6,7
46439,7,6,3
46440,5,1,9
46441,4,3,8
46442,5,4,7
46443,5,6,5
46444,9,3,8
46445,10,7,2
46446,6,7,1
46447,6,5,4
46448,8,2,3
46449,3,2,5
46450,2,4,4
46451,7,10,5
46452,9,7,2
46453,9,4,4
46454,3,10,3
46455,7,7,8
46456,7,2,6
46457,5,7,2
46458,7,5,5
46459,3,2,4
46460,1,9,7
46461,10,4,9
46462,3,1,1
46463,10,2,4
46464,10,1,2
46465,3,10,8
46466,1,8,8
46467,5,1,3
46468,8,4,8
46469,3,6,5
46470,10,3,1
46471,2,8,4
46472,6,1,6
46473,2,2,7
46474,9,4,1
46475,1,7,2
46476,7,8,8
46477,5,2,10
46478,9,9,2
46479,7,3,3
46480,10,6,9
46481,10,2,7
46482,8,2,8
46483,3,4,7
46484,8,4,5
46485,7,6,4
46486,1,6,5
46487,6,1,1
46488,5,8,10
46489,7,3,4
46490,2,6,4
46491,9,1,6
46492,6,4,7
46493,4,1,7
46494,7,2,7
46495,6,7,10
46496,3,7,9
46497,4,6,6
46498,6,9,3
46499,4,7,2
46500,6,4,6
46501,4,3,7
46502,2,10,9
46503,1,3,2
46504,9,5,6
46505,7,10,2
46506,6,1,8
46507,6,10,3
46508,1,6,5
46509,9,2,2
46510,3,5,4
46511,3,9,6
46512,4,10,7
46513,2,6,10
46514,6,1,5
46515,7,9,1
46516,3,5,10
46517,9,10,10
46518,3,10,8
46519,10,3,1
46520,10,3,10
46521,5,9,9
46522,10,2,7
46523,5,7,8
46524,3,3,6
46525,6,4,7
46526,2,8,7
46527,4,5,2
46528,6,3,3
46529,3,10,7
46530,3,5,3
46531,1,9,8
46532,3,5,6
46533,6,5,8
46534,7,4,9
46535,1,9,7
46536,9,7,4
46537,2,5,1
46538,1,4,10
46539,8,5,6
46540,8,6,6
46541,1,3,5
46542,7,10,8
46543,1,8,7
46544,3,4,2
46545,4,3,4
46546,10,1,5
46547,6,3,6
46548,10,3,7
46549,2,3,4
46550,9,3,7
46551,6,8,6
46552,6,10,3
46553,10,8,8
46554,1,1,10
46555,9,10,7
46556,7,10,10
46557,3,3,5
46558,10,5,1
46559,2,6,5
46560,9,3,7
46561,5,4,7
46562,5,7,2
46563,6,8,10
46564,5,3,2
46565,4,4,3
46566,8,4,2
46567,5,7,6
46568,4,4,1
46569,9,8,4
46570,1,10,6
46571,6,1,9
46572,10,6,5
46573,1,6,3
46574,10,7,4
46575,10,10,5
46576,9,8,10
46577,3,10,6
46578,6,1,10
46579,10,2,2
46580,3,7,9
46581,1,4,2
46582,7,5,9
46583,7,3,6
46584,1,7,7
46585,9,3,2
46586,8,9,4
46587,10,6,9
46588,5,9,1
46589,5,7,2
46590,10,1,4
46591,7,6,4
46592,6,7,3
46593,6,1,7
46594,8,6,10
46595,4,2,2
46596,9,5,10
46597,2,6,7
46598,3,6,6
46599,6,4,2
46600,1,3,1
46601,1,6,6
46602,7,8,10
46603,8,4,5
46604,7,2,4
46605,2,7,5
46606,1,8,8
46607,2,10,8
46608,8,6,6
46609,9,2,3
46610,1,4,7
46611,1,2,10
46612,4,6,2
46613,10,4,5
46614,2,4,2
46615,4,7,1
46616,6,10,1
46617,2,8,1
46618,10,10,10
46619,7,10,1
46620,4,2,4
46621,6,10,6
46622,8,2,1
46623,1,9,10
46624,8,3,6
46625,10,6,9
46626,10,2,1
46627,8,9,5
46628,9,8,4
46629,6,2,3
46630,6,1,2
46631,5,2,5
46632,9,7,6
46633,2,1,5
46634,5,3,6
46635,3,4,2
46636,4,7,1
46637,7,1,5
46638,7,3,3
46639,10,4,8
46640,2,3,3
46641,4,10,9
46642,4,10,4
46643,7,10,2
46644,1,2,9
46645,3,7,9
46646,4,5,2
46647,1,1,10
46648,6,2,5
46649,5,8,10
46650,10,9,4
46651,3,1,10
46652,6,9,6
46653,4,10,10
46654,4,7,6
46655,5,10,1
46656,7,6,6
46657,2,2,2
46658,7,7,6
46659,9,2,5
46660,2,5,2
46661,5,1,7
46662,4,8,9
46663,8,1,2
46664,10,6,1
46665,4,6,6
46666,6,10,6
46667,4,2,8
46668,8,6,10
46669,5,6,3
46670,3,10,10
46671,9,5,10
46672,2,6,9
46673,10,4,1
46674,10,1,2
46675,3,9,6
46676,6,7,9
46677,6,8,2
46678,8,8,1
46679,3,7,9
46680,7,1,8
46681,5,9,5
46682,3,4,4
46683,5,9,2
46684,3,7,2
46685,1,10,7
46686,10,10,10
46687,5,9,2
46688,2,3,9
46689,5,3,5
46690,2,2,10
46691,4,6,1
46692,3,3,10
46693,6,5,10
46694,8,2,4
46695,4,6,7
46696,3,2,9
46697,10,4,10
46698,3,10,3
46699,9,7,5
46700,5,8,5
46701,4,9,9
46702,2,8,2
46703,9,2,6
46704,8,9,3
46705,7,9,5
46706,6,4,2
46707,4,2,5
46708,9,2,7
46709,1,7,1
46710,9,2,1
46711,1,4,3
46712,9,2,1
46713,9,9,4
46714,1,7,4
46715,9,5,6
46716,7,7,1
46717,7,7,7
46718,6,6,4
46719,2,9,10
46720,1,1,1
46721,9,1,5
46722,2,7,10
46723,4,9,5
46724,10,3,3
46725,6,8,7
46726,1,1,5
46727,3,1,7
46728,6,1,6
46729,1,10,1
46730,6,4,1
46731,9,1,4
46732,8,6,7
46733,7,5,9
46734,10,8,2
46735,7,4,10
46736,3,2,1
46737,3,9,8
46738,2,8,10
46739,6,7,5
46740,3,5,5
46741,2,5,3
46742,9,2,10
46743,5,4,8
46744,3,8,7
46745,1,8,10
46746,4,4,10
46747,8,9,2
46748,9,4,9
46749,1,6,4
46750,7,1,4
46751,5,8,6
46752,4,2,9
46753,7,9,9
46754,4,3,5
46755,1,10,5
46756,5,4,9
46757,4,2,1
46758,5,5,2
46759,5,5,5
46760,2,8,2
46761,10,1,3
46762,1,9,5
46763,4,4,1
46764,7,10,10
46765,5,1,7
46766,1,5,8
46767,3,10,3
46768,4,2,6
46769,6,6,9
46770,6,7,1
46771,9,1,6
46772,1,7,10
46773,2,2,10
46774,8,4,5
46775,10,9,4
46776,1,3,6
46777,10,3,3
46778,5,6,3
46779,10,3,10
46780,4,10,2
46781,3,8,9
46782,7,9,6
46783,4,2,6
46784,2,10,6
46785,2,4,2
46786,4,6,3
46787,9,10,5
46788,3,2,1
46789,4,4,6
46790,10,5,5
46791,4,8,3
46792,2,1,8
46793,2,6,1
46794,2,9,10
46795,10,6,3
46796,7,5,4
46797,5,6,1
46798,3,7,1
46799,1,8,3
46800,2,6,6
46801,2,10,5
46802,1,3,3
46803,4,1,8
46804,5,10,5
46805,1,5,3
46806,9,10,4
46807,10,2,3
46808,10,9,3
46809,8,9,5
46810,9,8,3
46811,2,10,2
46812,5,4,2
46813,7,7,7
46814,3,9,10
46815,6,10,1
46816,1,4,3
46817,10,1,2
46818,5,1,8
46819,8,8,1
46820,7,3,3
46821,6,3,9
46822,8,6,2
46823,6,4,6
46824,9,1,2
46825,3,10,1
46826,7,2,4
46827,1,4,3
46828,9,10,7
46829,2,3,1
46830,1,6,8
46831,3,10,7
46832,2,2,8
46833,3,4,6
46834,1,3,5
46835,6,2,9
46836,8,1,6
46837,3,10,6
46838,6,7,4
46839,9,3,5
46840,2,7,1
46841,5,3,3
46842,3,3,10
46843,8,7,6
46844,8,1,9
46845,6,4,7
46846,5,5,2
46847,6,3,10
46848,10,7,1
46849,6,3,9
46850,2,6,7
46851,8,6,1
46852,10,4,2
46853,4,10,8
46854,5,1,3
46855,8,6,10
46856,4,1,6
46857,8,7,10
46858,6,9,6
46859,1,8,5
46860,5,1,2
46861,3,9,9
46862,4,1,8
46863,10,3,5
46864,5,4,1
46865,3,7,6
46866,3,8,5
46867,4,9,1
46868,10,8,5
46869,3,2,4
46870,4,6,5
46871,10,10,3
46872,10,5,6
46873,4,8,9
46874,4,10,2
46875,7,10,4
46876,5,8,6
46877,2,1,7
46878,4,10,1
46879,2,6,3
46880,10,5,5
46881,3,5,2
46882,10,10,7
46883,6,5,10
46884,1,1,2
46885,2,1,7
46886,9,3,7
46887,7,10,4
46888,7,10,3
46889,4,9,6
46890,9,1,1
46891,9,4,7
46892,6,10,2
46893,6,5,7
46894,4,7,3
46895,10,10,1
46896,5,8,3
46897,1,7,8
46898,2,8,6
46899,9,3,10
46900,10,2,6
46901,8,9,7
46902,7,5,9
46903,6,7,3
46904,9,8,8
46905,3,7,10
46906,10,6,6
46907,6,6,3
46908,9,1,4
46909,3,9,6
46910,8,8,1
46911,5,7,8
46912,8,9,10
46913,1,7,6
46914,1,3,2
46915,2,9,3
46916,4,8,10
46917,6,3,8
46918,7,6,7
46919,1,8,1
46920,5,7,7
46921,3,10,2
46922,4,8,8
46923,8,8,1
46924,10,1,6
46925,7,3,9
46926,7,1,5
46927,2,1,2
46928,8,1,1
46929,2,1,6
46930,10,2,8
46931,5,9,8
46932,3,5,9
46933,2,10,10
46934,4,7,6
46935,8,4,9
46936,1,4,7
46937,5,2,3
46938,6,6,5
46939,2,7,2
46940,10,5,2
46941,9,9,9
46942,3,7,10
46943,1,7,5
46944,4,5,1
46945,8,6,3
46946,2,8,5
46947,3,1,5
46948,5,3,9
46949,3,10,8
46950,8,6,8
46951,4,3,1
46952,10,10,3
46953,6,10,8
46954,9,5,4
46955,5,2,3
46956,2,5,6
46957,4,5,2
46958,2,3,9
46959,7,7,1
46960,9,6,9
46961,3,1,10
46962,7,5,4
46963,6,9,4
46964,2,6,5
46965,10,9,10
46966,2,1,3
46967,5,6,3
46968,1,4,5
46969,1,2,2
46970,2,9,9
46971,9,3,4
46972,8,5,4
46973,4,2,8
46974,4,8,7
46975,1,3,5
46976,4,3,1
46977,4,10,1
46978,5,6,9
46979,6,2,8
46980,8,7,1
46981,9,5,3
46982,10,10,1
46983,3,9,10
46984,4,1,7
46985,10,10,4
46986,1,8,8
46987,7,6,2
46988,6,1,7
46989,6,5,9
46990,3,7,6
46991,6,2,2
46992,7,4,8
46993,5,7,5
46994,8,10,10
46995,3,5,7
46996,4,9,6
46997,5,2,9
46998,8,8,4
46999,10,5,9
47000,4,2,6
47001,9,8,5
47002,10,2,2
47003,2,9,2
47004,6,5,2
47005,8,10,3
47006,1,3,1
47007,8,10,6
47008,6,2,10
47009,1,2,5
47010,9,7,8
47011,6,8,9
47012,4,7,1
47013,9,10,2
47014,2,8,9
47015,1,1,7
47016,3,10,4
47017,10,5,10
47018,7,6,7
47019,5,10,1
47020,9,6,7
47021,7,4,1
47022,9,4,2
47023,1,7,1
47024,1,4,1
47025,6,8,3
47026,9,9,7
47027,4,5,9
47028,1,2,9
47029,2,6,7
47030,2,6,7
47031,3,1,6
47032,9,4,1
47033,8,10,10
47034,3,10,7
47035,10,6,5
47036,10,7,2
47037,8,5,4
47038,6,4,10
47039,9,6,1
47040,8,9,4
47041,10,8,10
47042,1,1,9
47043,5,4,6
47044,9,2,7
47045,3,3,4
47046,10,10,9
47047,2,7,7
47048,5,4,3
47049,5,9,5
47050,1,10,9
47051,6,5,1
47052,10,7,4
47053,2,10,9
47054,3,7,9
47055,8,6,8
47056,7,8,7
47057,4,7,1
47058,6,4,9
47059,10,4,7
47060,2,10,2
47061,5,3,4
47062,4,7,3
47063,8,6,4
47064,10,1,4
47065,4,8,10
47066,5,2,8
47067,10,3,8
47068,2,7,10
47069,4,7,3
47070,1,2,2
47071,7,6,3
47072,8,7,2
47073,1,4,5
47074,6,2,1
47075,7,10,10
47076,5,2,2
47077,2,4,10
47078,7,10,1
47079,4,4,6
47080,7,1,5
47081,4,7,7
47082,5,8,4
47083,1,5,9
47084,3,10,6
47085,4,8,10
47086,8,2,8
47087,1,3,2
47088,4,9,8
47089,1,9,1
47090,6,4,6
47091,5,9,9
47092,1,4,6
47093,3,5,5
47094,4,9,6
47095,8,9,10
47096,9,3,10
47097,6,7,9
47098,7,8,2
47099,9,1,6
47100,5,8,8
47101,1,10,7
47102,1,4,3
47103,7,2,6
47104,6,1,8
47105,2,1,4
47106,10,4,10
47107,2,5,3
47108,6,2,8
47109,5,8,8
47110,4,10,4
47111,3,3,10
47112,7,4,3
47113,8,8,1
47114,3,5,9
47115,8,2,4
47116,2,8,9
47117,2,10,2
47118,2,8,3
47119,6,8,10
47120,6,4,10
47121,3,10,4
47122,4,10,5
47123,2,5,7
47124,2,3,8
47125,7,7,3
47126,5,9,7
47127,9,4,8
47128,2,8,5
47129,7,6,5
47130,2,4,3
47131,1,5,6
47132,1,7,5
47133,1,5,4
47134,1,9,9
47135,6,6,3
47136,10,10,1
47137,8,5,8
47138,6,3,5
47139,2,1,10
47140,4,5,7
47141,2,3,3
47142,10,8,9
47143,9,3,5
47144,2,8,5
47145,7,9,8
47146,5,5,4
47147,10,6,1
47148,8,1,1
47149,1,7,1
47150,9,5,4
47151,1,1,8
47152,8,7,7
47153,1,4,1
47154,7,10,8
47155,2,6,1
47156,6,3,9
47157,1,8,4
47158,4,8,1
47159,4,7,5
47160,7,7,3
47161,1,1,10
47162,4,10,2
47163,1,9,10
47164,7,5,7
47165,1,9,7
47166,8,2,3
47167,3,2,4
47168,5,4,3
47169,6,7,2
47170,4,5,4
47171,1,9,9
47172,9,10,3
47173,4,8,7
47174,1,1,10
47175,10,5,8
47176,3,2,7
47177,4,5,9
47178,5,8,10
47179,10,7,4
47180,7,9,8
47181,10,7,7
47182,6,5,2
47183,5,1,3
47184,9,4,10
47185,4,10,4
47186,2,8,6
47187,9,1,2
47188,2,4,8
47189,3,3,1
47190,2,7,1
47191,6,4,1
47192,7,1,10
47193,9,3,8
47194,5,2,5
47195,5,8,4
47196,2,4,4
47197,8,7,7
47198,2,2,1
47199,5,2,6
47200,6,9,7
47201,9,7,3
47202,6,7,1
47203,5,8,8
47204,6,10,3
47205,2,7,6
47206,6,3,2
47207,2,2,7
47208,9,1,3
47209,7,6,2
47210,2,9,9
47211,5,2,8
47212,3,3,1
47213,5,9,8
47214,7,4,10
47215,6,9,7
47216,10,5,1
47217,10,2,8
47218,1,5,10
47219,4,3,4
47220,8,5,3
47221,7,1,6
47222,1,1,2
47223,8,6,6
47224,6,2,2
47225,4,3,9
47226,7,3,1
47227,7,10,4
47228,5,1,4
47229,9,4,8
47230,4,9,4
47231,8,4,1
47232,10,8,5
47233,9,3,8
47234,1,9,4
47235,8,3,2
47236,4,9,6
47237,1,9,8
47238,9,3,8
47239,7,9,4
47240,10,5,4
47241,2,7,7
47242,5,7,10
47243,8,4,1
47244,6,10,9
47245,4,3,10
47246,5,6,10
47247,9,10,3
47248,10,9,4
47249,7,6,2
47250,10,7,6
47251,8,2,10
47252,5,8,2
47253,2,8,8
47254,3,3,5
47255,7,9,4
47256,5,2,1
47257,2,8,4
47258,9,2,4
47259,2,7,8
47260,5,3,2
47261,4,7,3
47262,2,7,3
47263,7,2,9
47264,9,8,6
47265,1,4,7
47266,4,2,10
47267,7,2,1
47268,6,1,4
47269,3,10,8
47270,1,10,5
47271,4,6,3
47272,3,3,4
47273,4,10,1
47274,7,9,7
47275,7,1,9
47276,4,10,1
47277,9,9,10
47278,7,10,1
47279,8,5,5
47280,6,3,4
47281,4,7,9
47282,8,8,7
47283,10,6,6
47284,6,2,3
47285,4,2,6
47286,10,5,7
47287,8,9,1
47288,3,4,5
47289,8,6,10
47290,2,6,5
47291,2,4,3
47292,8,4,8
47293,10,7,9
47294,9,1,5
47295,10,2,1
47296,8,8,6
47297,1,8,10
47298,6,1,4
47299,1,3,5
47300,7,9,9
47301,5,10,4
47302,7,1,3
47303,7,3,3
47304,6,1,7
47305,2,8,9
47306,2,2,10
47307,2,1,9
47308,1,10,4
47309,9,7,3
47310,7,10,4
47311,9,10,1
47312,5,10,5
47313,10,9,6
47314,1,6,9
47315,1,9,1
47316,5,8,8
47317,3,7,1
47318,5,2,1
47319,8,1,9
47320,8,9,5
47321,9,2,7
47322,4,1,5
47323,1,7,6
47324,5,5,8
47325,9,2,5
47326,8,3,7
47327,5,2,2
47328,9,1,1
47329,6,2,3
47330,2,9,7
47331,3,10,2
47332,8,5,2
47333,10,3,6
47334,10,10,2
47335,8,7,10
47336,7,6,2
47337,8,1,2
47338,1,5,1
47339,9,9,4
47340,1,6,7
47341,2,8,3
47342,2,6,8
47343,8,2,4
47344,9,9,7
47345,9,9,6
47346,8,10,1
47347,9,6,3
47348,3,9,10
47349,5,2,4
47350,6,1,7
47351,5,6,10
47352,2,10,7
47353,8,7,7
47354,8,10,9
47355,9,3,7
47356,9,5,10
47357,8,7,6
47358,8,7,3
47359,9,1,1
47360,2,7,9
47361,5,8,2
47362,10,2,1
47363,2,2,10
47364,2,8,6
47365,5,4,4
47366,5,4,9
47367,5,9,1
47368,5,2,10
47369,10,2,3
47370,1,2,2
47371,4,6,2
47372,10,1,10
47373,3,9,9
47374,10,8,10
47375,7,9,9
47376,2,4,5
47377,9,5,4
47378,7,4,1
47379,5,6,9
47380,8,8,4
47381,5,7,2
47382,1,10,6
47383,5,4,6
47384,9,2,5
47385,10,5,1
47386,3,4,3
47387,1,9,10
47388,4,3,2
47389,7,7,9
47390,7,9,7
47391,7,4,5
47392,10,8,5
47393,10,8,10
47394,6,10,7
47395,3,2,2
47396,7,1,5
47397,2,1,2
47398,7,3,6
47399,1,10,1
47400,1,1,9
47401,7,6,4
47402,5,4,2
47403,2,2,1
47404,4,8,10
47405,1,8,1
47406,7,10,3
47407,2,1,3
47408,8,6,3
47409,8,1,9
47410,6,7,8
47411,2,3,7
47412,3,2,9
47413,1,5,10
47414,10,8,9
47415,10,1,4
47416,5,6,7
47417,5,2,1
47418,3,5,8
47419,9,1,6
47420,7,6,10
47421,7,10,10
47422,10,10,1
47423,2,4,1
47424,10,4,8
47425,3,10,4
47426,6,1,7
47427,6,6,4
47428,3,1,10
47429,6,10,5
47430,8,5,7
47431,3,6,6
47432,3,3,10
47433,4,1,3
47434,6,5,1
47435,10,6,3
47436,10,1,7
47437,8,10,2
47438,7,1,8
47439,7,6,4
47440,4,5,6
47441,2,4,9
47442,4,1,8
47443,8,9,9
47444,5,2,4
47445,10,1,1
47446,4,9,7
47447,6,2,4
47448,5,1,4
47449,9,7,8
47450,7,7,7
47451,6,6,6
47452,3,4,6
47453,6,4,7
47454,2,6,3
47455,2,1,4
47456,6,7,2
47457,9,7,6
47458,10,6,6
47459,5,4,10
47460,3,10,7
47461,3,8,6
47462,6,4,3
47463,2,5,6
47464,4,7,7
47465,8,6,1
47466,4,3,4
47467,4,10,1
47468,7,2,7
47469,5,4,9
47470,10,3,10
47471,10,9,10
47472,6,4,3
47473,3,7,4
47474,10,6,1
